,,,,,,,
Yakima,0101,,,,Registered,827,
Yakima,0104,,,,Registered,767,
Yakima,0110,,,,Registered,"1,388",
Yakima,0111,,,,Registered,"1,289",
Yakima,0116,,,,Registered,190,
Yakima,0118,,,,Registered,303,
Yakima,0120,,,,Registered,"1,010",
Yakima,0126,,,,Registered,993,
Yakima,0127,,,,Registered,920,
Yakima,0129,,,,Registered,"1,048",
Yakima,0131,,,,Registered,"1,507",
Yakima,0133,,,,Registered,"1,565",
Yakima,0134,,,,Registered,"1,553",
Yakima,0138,,,,Registered,"2,359",
Yakima,0142,,,,Registered,"1,594",
Yakima,0154,,,,Registered,"1,812",
Yakima,0155,,,,Registered,"1,290",
Yakima,0156,,,,Registered,"1,030",
Yakima,0162,,,,Registered,697,
Yakima,0163,,,,Registered,"1,421",
Yakima,0165,,,,Registered,23,
Yakima,0169,,,,Registered,"1,796",
Yakima,0170,,,,Registered,"1,756",
Yakima,0179,,,,Registered,"1,920",
Yakima,0181,,,,Registered,"1,157",
Yakima,0182,,,,Registered,"1,756",
Yakima,0184,,,,Registered,866,
Yakima,0186,,,,Registered,"1,208",
Yakima,0301,,,,Registered,211,
Yakima,0302,,,,Registered,750,
Yakima,0303,,,,Registered,733,
Yakima,0304,,,,Registered,157,
Yakima,0305,,,,Registered,22,
Yakima,0306,,,,Registered,756,
Yakima,0501,,,,Registered,638,
Yakima,0701,,,,Registered,205,
Yakima,0901,,,,Registered,482,
Yakima,1101,,,,Registered,519,
Yakima,1301,,,,Registered,370,
Yakima,1501,,,,Registered,772,
Yakima,1502,,,,Registered,803,
Yakima,1503,,,,Registered,716,
Yakima,1504,,,,Registered,834,
Yakima,1701,,,,Registered,765,
Yakima,1702,,,,Registered,24,
Yakima,1703,,,,Registered,697,
Yakima,1705,,,,Registered,710,
Yakima,1706,,,,Registered,796,
Yakima,1708,,,,Registered,685,
Yakima,1901,,,,Registered,305,
Yakima,2101,,,,Registered,"1,254",
Yakima,2103,,,,Registered,957,
Yakima,2301,,,,Registered,741,
Yakima,2303,,,,Registered,600,
Yakima,2306,,,,Registered,897,
Yakima,2501,,,,Registered,"1,166",
Yakima,2701,,,,Registered,"1,156",
Yakima,3002,,,,Registered,231,
Yakima,3003,,,,Registered,746,
Yakima,3101,,,,Registered,"1,113",
Yakima,3102,,,,Registered,"1,064",
Yakima,3104,,,,Registered,576,
Yakima,3105,,,,Registered,69,
Yakima,3106,,,,Registered,669,
Yakima,3204,,,,Registered,103,
Yakima,3205,,,,Registered,"1,613",
Yakima,3206,,,,Registered,802,
Yakima,3208,,,,Registered,137,
Yakima,3209,,,,Registered,10,
Yakima,3301,,,,Registered,782,
Yakima,3303,,,,Registered,353,
Yakima,3304,,,,Registered,692,
Yakima,3305,,,,Registered,653,
Yakima,3306,,,,Registered,385,
Yakima,3308,,,,Registered,628,
Yakima,3309,,,,Registered,"1,052",
Yakima,3310,,,,Registered,"1,188",
Yakima,3311,,,,Registered,"1,160",
Yakima,3312,,,,Registered,790,
Yakima,3313,,,,Registered,198,
Yakima,3502,,,,Registered,0,
Yakima,3503,,,,Registered,67,
Yakima,3504,,,,Registered,15,
Yakima,3601,,,,Registered,45,
Yakima,3602,,,,Registered,"1,156",
Yakima,3605,,,,Registered,"1,131",
Yakima,3701,,,,Registered,706,
Yakima,3902,,,,Registered,324,
Yakima,3903,,,,Registered,"1,247",
Yakima,3904,,,,Registered,200,
Yakima,4001,,,,Registered,514,
Yakima,4002,,,,Registered,358,
Yakima,4003,,,,Registered,"1,515",
Yakima,4101,,,,Registered,268,
Yakima,4102,,,,Registered,646,
Yakima,4104,,,,Registered,559,
Yakima,4105,,,,Registered,292,
Yakima,4106,,,,Registered,510,
Yakima,4108,,,,Registered,431,
Yakima,4109,,,,Registered,"1,289",
Yakima,4111,,,,Registered,"1,013",
Yakima,4112,,,,Registered,793,
Yakima,4114,,,,Registered,164,
Yakima,4115,,,,Registered,307,
Yakima,4303,,,,Registered,279,
Yakima,4401,,,,Registered,447,
Yakima,4402,,,,Registered,645,
Yakima,4501,,,,Registered,272,
Yakima,4503,,,,Registered,93,
Yakima,4504,,,,Registered,468,
Yakima,4601,,,,Registered,272,
Yakima,4602,,,,Registered,376,
