,,,,,,
San Juan,001,,,,Registration,116
San Juan,002,,,,Registration,1207
San Juan,003,,,,Registration,832
San Juan,004,,,,Registration,798
San Juan,005,,,,Registration,809
San Juan,006,,,,Registration,1063
San Juan,007,,,,Registration,808
San Juan,008,,,,Registration,197
San Juan,009,,,,Registration,46
San Juan,010,,,,Registration,1253
San Juan,011,,,,Registration,988
San Juan,012,,,,Registration,557
San Juan,013,,,,Registration,763
San Juan,014,,,,Registration,808
San Juan,015,,,,Registration,94
San Juan,101,,,,Registration,723
San Juan,102,,,,Registration,562
SAN JUAN WA,SAN JUAN WA,,,,Registration,11624
San Juan,001,,,,Ballots Cast,105
San Juan,002,,,,Ballots Cast,1113
San Juan,003,,,,Ballots Cast,760
San Juan,004,,,,Ballots Cast,720
San Juan,005,,,,Ballots Cast,746
San Juan,006,,,,Ballots Cast,979
San Juan,007,,,,Ballots Cast,760
San Juan,008,,,,Ballots Cast,189
San Juan,009,,,,Ballots Cast,43
San Juan,010,,,,Ballots Cast,1150
San Juan,011,,,,Ballots Cast,889
San Juan,012,,,,Ballots Cast,515
San Juan,013,,,,Ballots Cast,716
San Juan,014,,,,Ballots Cast,752
San Juan,015,,,,Ballots Cast,88
San Juan,101,,,,Ballots Cast,619
San Juan,102,,,,Ballots Cast,491
SAN JUAN WA,SAN JUAN WA,,,,Ballots Cast,11624
San Juan,001,President,,D,Barack Obama,40
San Juan,002,President,,D,Barack Obama,833
San Juan,003,President,,D,Barack Obama,544
San Juan,004,President,,D,Barack Obama,507
San Juan,005,President,,D,Barack Obama,515
San Juan,006,President,,D,Barack Obama,712
San Juan,007,President,,D,Barack Obama,582
San Juan,008,President,,D,Barack Obama,124
San Juan,009,President,,D,Barack Obama,29
San Juan,010,President,,D,Barack Obama,787
San Juan,011,President,,D,Barack Obama,589
San Juan,012,President,,D,Barack Obama,299
San Juan,013,President,,D,Barack Obama,479
San Juan,014,President,,D,Barack Obama,541
San Juan,015,President,,D,Barack Obama,81
San Juan,101,President,,D,Barack Obama,390
San Juan,102,President,,D,Barack Obama,322
SAN JUAN WA,SAN JUAN WA,President,,D,Barack Obama,7374
San Juan,001,President,,R,John McCain,62
San Juan,002,President,,R,John McCain,249
San Juan,003,President,,R,John McCain,201
San Juan,004,President,,R,John McCain,187
San Juan,005,President,,R,John McCain,210
San Juan,006,President,,R,John McCain,241
San Juan,007,President,,R,John McCain,155
